"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.063396317E1,-2.804536881E0,1.136226268E0,1.524925191E0,3.388485515E0
2.064391517E1,-2.331463367E0,1.112878920E0,1.342744077E0,2.911560163E0
2.065386604E1,-1.780472927E0,1.054930674E0,1.152265180E0,2.368686897E0
2.066381804E1,-1.318992541E0,1.124066983E0,9.257598335E-1,1.964764407E0
2.067377104E1,-8.367292508E-1,1.497824516E0,6.921238071E-1,1.850034995E0
2.068372304E1,-5.687332311E-1,1.670624941E0,5.466257858E-1,1.847496937E0
2.069367504E1,-6.429788366E-1,1.684310934E0,3.837282050E-1,1.843250510E0
2.070362704E1,-7.180990393E-1,1.799731463E0,1.349829733E-2,1.937751731E0
2.071357904E1,-6.898623964E-1,1.628364775E0,-2.330489659E-1,1.783758332E0
2.072353104E1,-7.962144783E-1,1.251933310E0,-2.183362019E-1,1.499655029E0
2.073348404E1,-1.111674979E0,1.002028576E0,-9.890506804E-2,1.499888242E0
2.074343604E1,-1.266386458E0,6.955771726E-1,-3.115080750E-1,1.478039087E0
2.075338804E1,-1.310320536E0,5.304617429E-1,-1.924926782E-1,1.426668496E0
2.076334004E1,-1.391395251E0,5.133826107E-1,8.129617810E-2,1.485311926E0
2.077329204E1,-1.475091857E0,5.207068330E-1,2.834689218E-1,1.589775526E0
2.078324404E1,-1.377937738E0,4.595671767E-1,2.569827890E-1,1.475111708E0
2.079319704E1,-1.323260132E0,3.456967449E-1,3.607597572E-1,1.414450854E0
2.080314904E1,-1.349128945E0,2.459952861E-1,5.588827193E-1,1.480882333E0
2.081310104E1,-1.293260699E0,2.164662623E-1,6.271635801E-1,1.453518158E0
2.082305304E1,-1.160216078E0,4.136536700E-1,6.155036473E-1,1.376973292E0
2.083300504E1,-9.354099320E-1,1.002843093E0,6.679999495E-1,1.525421234E0
2.084295804E1,-5.864849393E-1,1.779353916E0,6.719748867E-1,1.990380665E0
2.085291004E1,-4.188112065E-1,2.634390507E0,7.230275112E-1,2.763726642E0
2.086286204E1,-3.075603274E-1,3.491133315E0,6.794645852E-1,3.569912786E0
2.087281404E1,-2.590738995E-1,4.187333801E0,6.276161546E-1,4.242026129E0
2.088276604E1,-2.693625140E-1,4.788590707E0,6.963367260E-1,4.846446323E0
2.089271804E1,-2.533730105E-1,5.304396989E0,2.532417405E-1,5.316479726E0
2.090267104E1,-1.482744254E-1,5.932983196E0,2.932214928E-1,5.942074870E0
2.091262304E1,-8.351972803E-2,6.640701528E0,7.698561072E-1,6.685698972E0
2.092257504E1,-1.560392354E-1,7.329339809E0,1.218297787E0,7.431542221E0
2.093252704E1,-3.477790846E-1,7.714702896E0,1.752575423E0,7.918908490E0
2.094247904E1,-5.516931291E-1,7.966142524E0,2.531259656E0,8.376817264E0
2.095243204E1,-7.326985136E-1,8.121876097E0,2.994167932E0,8.687160643E0
2.096238404E1,-8.313977596E-1,8.052556186E0,3.043766354E0,8.648664462E0
2.097233604E1,-9.083053100E-1,7.861665645E0,3.224652894E0,8.545711880E0
2.098228804E1,-9.306022051E-1,7.560896566E0,3.034594704E0,8.200118436E0
2.099224004E1,-1.078524190E0,6.877777471E0,2.751290966E0,7.485762442E0
2.100219204E1,-1.214824541E0,6.160293120E0,2.728126051E0,6.845997498E0
2.101214504E1,-1.215478552E0,4.914143291E0,2.365619731E0,5.587696225E0
2.102209704E1,-9.689742655E-1,3.201085106E0,2.187719949E0,3.996495410E0
2.103204904E1,-4.531383093E-1,1.500873254E0,2.635593279E0,3.066644222E0
2.104200104E1,2.999275182E-1,-1.661544800E-1,2.765399420E0,2.786574560E0
2.105195304E1,1.474424836E0,-2.064141970E0,2.172606066E0,3.339884397E0
2.106190504E1,2.398635888E0,-3.936705181E0,2.100169297E0,5.065748995E0
2.107185804E1,3.003144577E0,-5.407985092E0,2.094615319E0,6.530895301E0
2.108181004E1,3.610452475E0,-6.214648837E0,1.617806457E0,7.367124607E0
2.109176204E1,3.284948212E0,-6.508305947E0,-1.494527856E-1,7.291863081E0
2.110171404E1,3.043623097E0,-6.603323786E0,-1.720756191E0,7.471849065E0
2.111166604E1,2.718933059E0,-6.509193555E0,-2.098978073E0,7.359884962E0
2.112161804E1,2.838928449E0,-7.039114430E0,-1.971878023E0,7.841999084E0
2.113157104E1,2.530454787E0,-7.767162945E0,-1.636319327E0,8.331240159E0
2.114152304E1,1.480744506E0,-8.293288393E0,-1.223989613E0,8.512895350E0
2.115147504E1,6.002538165E-1,-8.827207010E0,-8.879547337E-1,8.892038678E0
2.116142704E1,-1.049580180E0,-9.537280015E0,-1.084970233E0,9.656007925E0
2.117137904E1,-2.771017132E0,-1.042282094E1,-5.942244601E-1,1.080124229E1
2.118133204E1,-4.206471153E0,-1.150385768E1,1.408547473E-1,1.224961147E1
2.119128404E1,-5.711875999E0,-1.264027223E1,4.505407934E-1,1.387822022E1
2.120123604E1,-6.582249252E0,-1.346543247E1,7.958194989E-1,1.500923734E1
2.121118804E1,-7.129590152E0,-1.392797296E1,7.296190774E-1,1.566371062E1
2.122114004E1,-7.080373553E0,-1.355277701E1,5.890426576E-1,1.530217062E1
2.123109204E1,-6.108788506E0,-1.244078979E1,1.244307371E0,1.391541765E1
2.124104504E1,-5.282175815E0,-1.133197878E1,6.900737733E-1,1.252163433E1
2.125099704E1,-4.348942948E0,-1.033717561E1,-8.115642965E-2,1.121503859E1
2.126094904E1,-3.233047156E0,-9.323463711E0,-3.519474185E-1,9.874382840E0
2.127090104E1,-2.124054588E0,-8.615029095E0,-1.013006723E0,8.930650415E0
2.128085304E1,-9.118305963E-1,-8.002194702E0,-9.655203152E-1,8.111644997E0
2.129080604E1,-6.413082871E-1,-8.124388645E0,-1.262339600E0,8.246845969E0
2.130075804E1,-5.387107024E-1,-8.462792743E0,-1.083607759E0,8.548875716E0
2.131071004E1,-1.045278383E0,-8.949991522E0,-9.337792897E-1,9.059078259E0
2.132066204E1,-1.648797577E0,-9.343182861E0,-6.857620364E-1,9.512300930E0
2.133061404E1,-1.923088125E0,-9.394958786E0,-6.041951323E-1,9.608775691E0
2.134056604E1,-1.791255339E0,-9.036347880E0,-5.479115885E-1,9.228455224E0
2.135051904E1,-1.744603621E0,-8.556449935E0,-8.068876203E-1,8.769694688E0
2.136047104E1,-1.878681153E0,-8.192685878E0,-9.211797094E-1,8.455655908E0
2.137042304E1,-2.029738999E0,-8.146289976E0,-1.071360181E0,8.463432721E0
2.138037504E1,-1.915913591E0,-8.304492828E0,-8.356115556E-1,8.563502361E0
2.139032704E1,-1.459501864E0,-8.450759758E0,-4.404860310E-1,8.587171485E0
2.140028004E1,-8.419984692E-1,-8.351297450E0,1.812864163E-1,8.395593802E0
2.141023204E1,-3.194298828E-1,-7.643455743E0,1.059911333E0,7.723202909E0
2.142018404E1,-1.482494286E-1,-6.314966007E0,1.485146583E0,6.488947059E0
2.143013604E1,-2.338327852E-1,-4.388838792E0,1.475875822E0,4.636247746E0
2.144008804E1,-1.184555259E-1,-1.787549958E0,6.181179374E-1,1.895108532E0
2.145004004E1,-9.684719896E-1,7.275485784E-1,-8.949232992E-1,1.506038725E0
2.145999304E1,-1.548940875E0,2.546668239E0,-2.621530141E0,3.969528590E0
2.146994504E1,-1.524816725E0,3.849614412E0,-2.862524888E0,5.033750679E0
2.147989704E1,-9.780254629E-1,4.858123457E0,-2.732285761E0,5.658911804E0
2.148984904E1,1.816610035E-1,5.777091165E0,-3.097242064E0,6.557491247E0
2.149980104E1,2.048356242E0,6.503119467E0,-3.406420609E0,7.621681406E0
2.150975304E1,4.338090223E0,7.633529509E0,-4.334028747E0,9.791506765E0
2.151970604E1,6.191595604E0,9.887281480E0,-4.670588048E0,1.256616823E1
2.152965804E1,7.591022590E0,1.285594678E1,-3.816234997E0,1.540982288E1
2.153961004E1,8.131046870E0,1.544926294E1,-3.126382833E0,1.773606264E1
2.154956204E1,8.402281662E0,1.545853428E1,-4.030733671E0,1.805024745E1
2.155951404E1,8.600805743E0,1.320799711E1,-7.264488925E0,1.735505248E1
2.156946604E1,9.133298224E0,1.070092154E1,-1.046729487E1,1.753542472E1
2.157941904E1,9.885768220E0,8.837568276E0,-1.063234656E1,1.699640608E1
2.158937104E1,1.044234948E1,7.268948597E0,-9.404455833E0,1.582163284E1
2.159932304E1,1.038601623E1,5.584526566E0,-8.425507388E0,1.449294466E1
2.160927504E1,9.359477296E0,4.439579760E0,-7.655578775E0,1.288089943E1
2.161922704E1,7.189895995E0,4.030341908E0,-6.818435833E0,1.069716446E1
2.162918004E1,4.916174029E0,3.549989049E0,-5.710070379E0,8.329231241E0
2.163913204E1,3.036954932E0,2.751357039E0,-4.670474027E0,6.213403935E0
2.164908383E1,1.633564119E0,1.648766879E0,-4.133080410E0,4.740181181E0
2.165903583E1,9.100856410E-1,4.617715770E-1,-2.980658525E0,3.150526004E0
2.166898783E1,7.022039683E-1,-1.036093869E0,-5.936006353E-1,1.385259049E0
2.167893983E1,6.570823207E-1,-3.018208759E0,9.854106425E-1,3.242279356E0
2.168889283E1,8.789927794E-1,-4.822066017E0,2.784894914E0,5.637427486E0
2.169884483E1,6.250732005E-1,-5.264682115E0,5.408715409E0,7.573757103E0
2.170879683E1,-1.381713139E-1,-3.858955924E0,7.029246084E0,8.020033207E0
2.171874883E1,-1.192294634E0,-1.296184453E0,7.839873657E0,8.035252304E0
2.172870083E1,-2.457650812E0,1.389613019E0,7.224333172E0,7.756420672E0
2.173865283E1,-3.702226571E0,3.827075735E0,5.936575726E0,7.974705111E0
2.174860583E1,-4.718625264E0,5.828715647E0,4.418683566E0,8.704258436E0
2.175855783E1,-5.531071905E0,7.075276535E0,3.939817069E0,9.806857448E0
2.176850983E1,-5.492292001E0,7.165491471E0,4.575448002E0,1.012147538E1
2.177846183E1,-3.964536173E0,5.992755189E0,5.555602144E0,9.082696571E0
2.178841383E1,-2.004847402E0,4.692794019E0,6.036293557E0,7.904338601E0
2.179836583E1,-5.697148325E-1,4.057614491E0,5.900675576E0,7.183786091E0
2.180831883E1,-1.355489838E-1,4.093997621E0,4.889721810E0,6.378759239E0
2.181827083E1,-1.328554639E-1,4.631005322E0,3.632105591E0,5.886939094E0
2.182822283E1,-4.770649695E-1,5.067394720E0,2.970471506E0,5.893197876E0
2.183817483E1,-4.747386548E-1,5.483498958E0,2.861312175E0,6.203325316E0
2.184812683E1,-2.198124777E-1,6.078003500E0,3.089943570E0,6.821890892E0
2.185807983E1,-1.144206548E-1,6.794820684E0,3.313821763E0,7.560694074E0
2.186803183E1,-3.438330911E-1,7.401979769E0,3.812018570E0,8.333007337E0
2.187798383E1,-9.565316829E-1,7.735092137E0,3.908957804E0,8.719320750E0
2.188793583E1,-1.434697683E0,7.655947734E0,3.508629938E0,8.542972386E0
2.189788783E1,-1.592355428E0,7.413522758E0,2.326272063E0,7.931422142E0
2.190783983E1,-1.300127231E0,7.102809904E0,1.790931403E0,7.439601780E0
2.191779283E1,-5.027972500E-1,6.651352231E0,1.044753011E0,6.751651681E0
2.192774483E1,2.491286628E-1,5.890814247E0,5.003550142E-1,5.917272405E0
2.193769683E1,7.601411046E-1,4.782611929E0,-5.339962386E-2,4.842937423E0
2.194764883E1,1.055044695E0,3.408698099E0,-5.851231959E-1,3.615897011E0
2.195760083E1,1.097283958E0,1.946017104E0,-1.036830618E0,2.462931664E0
2.196755283E1,9.445298342E-1,4.099190533E-1,-1.384617158E0,1.725495556E0
2.197750583E1,7.474658029E-1,-1.124574521E0,-1.889577439E0,2.322471933E0
2.198745783E1,4.908372089E-1,-2.861365385E0,-1.953956453E0,3.499468367E0
2.199740983E1,3.075370847E-1,-4.860046021E0,-1.862944542E0,5.213941767E0
2.200736183E1,1.838937628E-1,-6.861818665E0,-1.987611272E0,7.146255725E0
2.201731383E1,-1.562915428E-1,-8.875362339E0,-1.751338152E0,9.047854387E0
2.202726583E1,-6.914607328E-1,-1.062713202E1,-1.458164606E0,1.074896724E1
2.203721883E1,-1.295087808E0,-1.208930313E1,-7.669769382E-1,1.218264160E1
2.204717083E1,-1.944998811E0,-1.325672079E1,-1.797433909E-1,1.339984978E1
2.205712283E1,-2.518144644E0,-1.385696086E1,2.175784028E-1,1.408558686E1
2.206707483E1,-2.845740748E0,-1.359868701E1,8.643307400E-1,1.392011481E1
2.207702683E1,-3.055332146E0,-1.262222305E1,1.386066098E0,1.306050337E1
2.208697983E1,-3.044569469E0,-1.060070845E1,1.272362312E0,1.110240193E1
2.209693183E1,-2.909742908E0,-8.735674111E0,7.738193500E-1,9.239989305E0
2.210688383E1,-2.653708538E0,-7.049096212E0,-3.879300141E-1,7.542043231E0
2.211683583E1,-2.270523832E0,-5.717144925E0,-7.388822365E-1,6.195722034E0
2.212678783E1,-1.951949689E0,-4.831570081E0,-1.658911214E0,5.468652800E0
2.213673983E1,-1.930146883E0,-4.955746815E0,-1.843394376E0,5.628765079E0
2.214669283E1,-1.986870138E0,-5.918614249E0,-1.439280438E0,6.406963068E0
2.215664483E1,-1.962989232E0,-7.375432826E0,-6.270893204E-1,7.657909448E0
2.216659683E1,-1.736445586E0,-8.527024407E0,2.337951437E-1,8.705173673E0
2.217654883E1,-1.513117324E0,-9.295161433E0,6.831535935E-1,9.442258677E0
2.218650083E1,-1.343432002E0,-9.493673819E0,1.111528798E0,9.652468513E0
2.219645283E1,-1.413590696E0,-9.225642132E0,1.367414650E0,9.432949391E0
2.220640583E1,-1.539281859E0,-8.662263488E0,1.490214365E0,8.923280576E0
2.221635783E1,-1.633205392E0,-8.255087364E0,1.471231964E0,8.542736723E0
2.222630983E1,-1.604293834E0,-7.919299310E0,1.545457689E0,8.226633561E0
2.223626183E1,-1.587056535E0,-7.180062733E0,1.065853858E0,7.430214919E0
2.224621383E1,-1.511804039E0,-6.383264995E0,7.045902170E-2,6.560227734E0
2.225616683E1,-7.220744151E-1,-6.073456120E0,-6.150674450E-1,6.147078060E0
2.226611883E1,6.358832404E-1,-6.005850028E0,-3.305547953E-1,6.048458360E0
2.227607083E1,1.610029660E0,-4.740578635E0,-5.466342643E-2,5.006822285E0
2.228602283E1,1.005643032E0,-1.209114735E0,-1.118008829E0,1.929564741E0
2.229597483E1,-3.430339229E-1,3.006328386E0,-2.912517997E0,4.199814725E0
2.230592683E1,-8.536373520E-1,5.614713986E0,-4.566585377E0,7.287483234E0
2.231587983E1,-2.735786489E-1,6.460541212E0,-5.408915384E0,8.430290841E0
2.232583183E1,1.142540384E0,6.855095537E0,-6.012793597E0,9.189745382E0
2.233578383E1,1.955949769E0,7.710670071E0,-5.896817583E0,9.902152799E0
2.234573583E1,2.252401556E0,8.671755273E0,-6.193460866E0,1.089181389E1
2.235568783E1,2.228544624E0,1.029089723E1,-6.324217472E0,1.228269936E1
2.236563983E1,1.945537340E0,1.125229059E1,-6.990846834E0,1.338921575E1
2.237559283E1,1.632630903E0,1.102681610E1,-7.014779488E0,1.317054624E1
2.238554483E1,2.427667752E0,9.856706389E0,-6.821388677E0,1.223027289E1
2.239549683E1,2.640432435E0,7.456080548E0,-6.480839821E0,1.022576674E1
2.240544883E1,2.180835730E0,5.941845821E0,-6.069899844E0,8.769564434E0
2.241540083E1,1.934226193E0,4.866111923E0,-5.388329676E0,7.513612508E0
2.242535283E1,2.264295085E0,3.788772964E0,-4.415274639E0,6.243114843E0
2.243530583E1,2.587575359E0,2.049788809E0,-2.348986887E0,4.051533019E0
2.244525783E1,2.137059380E0,7.854243189E-1,4.695242541E-1,2.324729485E0
2.245520983E1,2.596204095E0,1.101934687E0,1.267022635E0,3.091905904E0
2.246516183E1,1.296613347E0,1.756600061E0,4.223084847E0,4.754081990E0
2.247511383E1,-1.019386035E-1,2.602772858E0,5.521786526E0,6.105320997E0
2.248506683E1,-1.908019558E-1,3.245228661E0,5.235319737E0,6.162506568E0
2.249501883E1,-1.094443819E-1,3.640004010E0,5.474010097E0,6.574678228E0
2.250497083E1,6.987501642E-1,3.551429803E0,4.461633704E0,5.745178913E0
2.251492283E1,2.487021376E0,3.423007990E0,3.439768449E0,5.452913534E0
2.252487483E1,4.814082229E0,4.501432192E0,3.627167033E0,7.522939596E0
2.253482683E1,4.923730971E0,5.471076549E0,4.067089319E0,8.409341282E0
2.254477983E1,4.839229349E0,5.790711084E0,4.449627031E0,8.760688116E0
2.255473183E1,4.106577028E0,5.112187316E0,4.072896774E0,7.719256582E0
2.256468383E1,2.731746647E0,4.881026416E0,3.875001268E0,6.804593555E0
2.257463583E1,2.136760295E0,5.008264752E0,3.640833145E0,6.550124150E0
2.258458783E1,1.835576941E0,5.135843981E0,4.010353786E0,6.769724779E0
2.259453983E1,1.756786295E0,5.150531017E0,4.251193582E0,6.905571281E0
2.260449283E1,1.614082073E0,4.612346272E0,4.081108603E0,6.366666828E0
2.261444483E1,1.645805849E0,4.177699928E0,4.422907594E0,6.302695072E0
2.262439683E1,1.439470473E0,3.821170047E0,4.969774286E0,6.432112578E0
2.263434883E1,1.051348085E0,3.481440970E0,4.378342456E0,5.691717376E0
2.264430083E1,1.151555621E0,3.070207463E0,1.749785277E0,3.716719350E0
2.265425283E1,6.392000735E-1,1.656305695E0,8.023432374E-2,1.777178335E0
2.266420583E1,2.987643608E-1,1.060059267E-1,7.689777093E-1,8.317596511E-1
2.267415783E1,5.868557990E-1,-8.594331121E-1,6.917162561E-1,1.249598488E0
2.268410983E1,9.535326460E-1,-6.034349942E-1,3.672927050E-1,1.186702250E0
2.269406183E1,1.132345763E0,-1.233961308E0,4.449217287E-1,1.732865483E0
2.270401383E1,4.340089971E-1,-2.948821605E0,7.137637675E-1,3.064860744E0
2.271396683E1,-2.662132037E-1,-3.722673115E0,4.300627112E-1,3.756876166E0
2.272391883E1,-1.318979239E0,-4.543588863E0,2.876245379E-2,4.731250709E0
2.273387083E1,-8.797296748E-1,-5.140231147E0,1.478795922E-1,5.217065163E0
2.274382283E1,-1.032998353E-2,-4.300763353E0,7.925375298E-1,4.373189666E0
2.275377483E1,-6.606739730E-1,-4.527664556E0,6.672865891E-1,4.624014254E0
2.276372683E1,-1.527772785E0,-4.893176930E0,8.215303639E-1,5.191549122E0
2.277367983E1,-1.770172910E0,-4.683523843E0,9.647006817E-1,5.098975890E0
2.278363183E1,-1.622828338E0,-4.146717871E0,9.326765049E-1,4.549585298E0
2.279358383E1,-1.732937549E0,-3.269044370E0,1.163395794E0,3.878558162E0
2.280353583E1,-1.395116419E0,-1.945601951E0,1.040659229E0,2.610495816E0
2.281348783E1,-8.537659907E-1,-2.031130344E0,7.302235334E-1,2.321127582E0
2.282343983E1,-8.905560869E-1,-1.888670536E0,6.600955372E-1,2.189952661E0
2.283339283E1,-4.222525853E-1,-2.110037935E0,2.625937772E-1,2.167835977E0
2.284334483E1,-4.258456993E-1,-2.877869151E0,-2.595286667E-1,2.920758556E0
2.285329683E1,-3.648621637E-1,-3.077439884E0,-1.262052501E0,3.346122705E0
2.286324883E1,-1.918757969E-1,-3.392772623E0,-1.323753490E0,3.646922771E0
2.287320083E1,-3.909196955E-1,-4.331410364E0,3.672588643E-1,4.364494590E0
2.288315283E1,-6.144043708E-1,-5.012412767E0,1.876771452E0,5.387396919E0
2.289310583E1,-6.128914037E-1,-5.138321446E0,2.173284928E0,5.612588577E0
2.290305783E1,-6.197832245E-1,-4.623541936E0,1.610623738E0,4.935117030E0
2.291300983E1,-4.203776756E-1,-4.369727168E0,1.939937754E0,4.799436571E0
2.292296183E1,1.921658188E-2,-4.698130773E0,1.638656459E0,4.975740852E0
2.293291383E1,4.231738141E-1,-4.870695555E0,6.212372808E-1,4.928355408E0
2.294286683E1,3.570821509E-1,-4.720796919E0,3.095983744E-2,4.734383775E0
2.295281883E1,-2.660243386E-1,-4.125643921E0,-4.563786900E-1,4.159325453E0
2.296277083E1,-2.665701762E-1,-2.984776719E0,-1.172460294E0,3.217858738E0
2.297272283E1,4.212231830E-1,-1.931562787E0,-1.058266511E0,2.242385287E0
2.298267483E1,6.693892479E-1,-1.886041043E0,-6.409283642E-1,2.101433309E0
2.299262683E1,8.665716854E-1,-2.245747132E0,-6.508462653E-1,2.493577255E0
2.300257983E1,1.898011171E0,-2.073734912E0,-9.404145639E-1,2.964321582E0
2.301253183E1,2.210030585E0,-2.113492470E0,-1.218878854E0,3.291922123E0
2.302248383E1,7.995731190E-1,-1.951580729E0,-2.124326045E0,2.993450461E0
2.303243583E1,-5.542189801E-1,5.877551007E-1,-2.486714398E0,2.614643997E0
2.304238783E1,3.239260700E0,-8.308899289E-1,-3.111184165E0,4.567565530E0
2.305233983E1,3.820555212E0,-2.115360070E0,-3.423236032E0,5.548867928E0
2.306229283E1,4.045151443E0,-2.192643889E0,-2.896143454E0,5.436780696E0
2.307224483E1,4.144892078E0,-1.855604532E0,-3.347335664E0,5.641635806E0
2.308219683E1,3.702503437E0,-1.743043876E0,-3.933295670E0,5.676050429E0
2.309214883E1,3.786573826E0,-1.828402115E0,-3.751718574E0,5.635298385E0
2.310210083E1,4.090202193E0,-6.404999095E-1,-3.735881975E0,5.576451223E0
2.311205283E1,4.503249507E0,-2.380401492E-3,-3.585084622E0,5.756048431E0
2.312200583E1,4.588240833E0,1.050532984E0,-3.487268890E0,5.858038733E0
2.313195783E1,3.925175056E0,2.263176513E0,-3.896119072E0,5.975676613E0
2.314190983E1,3.684664459E0,4.268095543E0,-4.309873899E0,7.097070154E0
2.315186183E1,2.688561744E0,4.164529660E0,-4.426581985E0,6.645773063E0
2.316181383E1,2.621598553E0,3.862675923E0,-3.893886606E0,6.079095093E0
2.317176583E1,3.194977689E0,3.246879914E0,-3.213764209E0,5.574799728E0
2.318171883E1,3.586142091E0,2.841111799E0,-1.922127135E0,4.962550158E0
2.319167083E1,3.915862196E0,3.098322630E0,-5.823335624E-1,5.027195265E0
2.320162283E1,4.202268174E0,2.229731024E0,1.305787043E-1,4.758971427E0
2.321157483E1,4.382696585E0,1.150333260E0,1.941972585E0,4.929762011E0
2.322152683E1,3.721999808E0,1.589377295E0,3.977179023E0,5.674271384E0
2.323147883E1,2.705345007E0,3.112990370E0,4.936197234E0,6.432390208E0
2.324143183E1,1.115618926E0,4.313765221E0,7.163934942E0,8.436536009E0
2.325138383E1,-1.110169321E0,5.372307721E0,6.661729285E0,8.629762640E0
2.326133583E1,-3.213058742E0,4.904425803E0,5.831767309E0,8.269622052E0
2.327128783E1,-4.261976140E0,4.889741106E0,5.391093071E0,8.434328260E0
2.328123983E1,-4.584111237E0,4.976148335E0,4.214063762E0,7.970850738E0
2.329119283E1,-4.936625251E0,5.082411540E0,2.974521872E0,7.684331870E0
2.330114483E1,-5.340774856E0,5.404786080E0,2.231865842E0,7.919394786E0
2.331109683E1,-4.965543240E0,4.958900219E0,2.141118371E0,7.337008854E0
2.332104883E1,-3.438947792E0,3.695132729E0,2.085624640E0,5.461702843E0
2.333100083E1,-2.252072065E0,2.434643188E0,1.934663565E0,3.839562365E0
2.334095283E1,-1.593528526E0,1.696476651E0,1.921377522E0,3.018121563E0
2.335090583E1,-8.779489052E-1,1.105987392E0,2.043202067E0,2.483682161E0
2.336085783E1,-7.266966391E-1,9.076931065E-1,1.986598535E0,2.301861968E0
2.337080983E1,-4.459247455E-1,8.593073970E-1,2.059048022E0,2.275288297E0
2.338076183E1,2.127024096E-1,6.313484323E-1,2.237301414E0,2.334386595E0
2.339071383E1,5.938046300E-1,3.510223889E-1,2.561273414E0,2.652535043E0
2.340066583E1,3.880729786E-1,-2.883215261E-1,2.675849605E0,2.719172861E0
2.341061883E1,-2.143723744E-1,-7.526775724E-1,2.265667573E0,2.397024946E0
2.342057083E1,-7.477574328E-1,-1.111707138E0,1.646358411E0,2.122623367E0
2.343052283E1,-9.036123347E-1,-1.570315956E0,1.076826743E0,2.107596567E0
2.344047483E1,-9.137446824E-1,-1.828606183E0,6.291567497E-1,2.138824007E0
2.345042683E1,-1.068666953E0,-2.257963135E0,3.114130577E-1,2.517424213E0
2.346037883E1,-1.338604541E0,-3.058899533E0,-3.028062487E-1,3.352673574E0
2.347033183E1,-1.384087108E0,-3.532124636E0,-1.062207534E0,3.939528704E0
2.348028383E1,-1.035676670E0,-3.498513671E0,-1.126339796E0,3.818489938E0
2.349023583E1,-6.831761053E-1,-3.294323053E0,-1.365414902E0,3.630929884E0
2.350018783E1,-3.758309555E-1,-2.923558710E0,-1.652414665E0,3.379189054E0
2.351013983E1,-1.066406420E-1,-2.568747910E0,-1.808851072E0,3.143529903E0
2.352009183E1,3.822763413E-2,-2.456004236E0,-1.981767565E0,3.156076812E0
2.353004483E1,5.800174803E-2,-2.385465766E0,-2.123910746E0,3.194496514E0
2.353999683E1,-2.685134983E-1,-2.357961633E0,-1.804915312E0,2.981577073E0
2.354994883E1,-8.503246120E-1,-2.358820004E0,-1.739362177E0,3.051633094E0
2.355990083E1,-1.309716080E0,-2.433046898E0,-1.826842370E0,3.312465315E0
